id,sentence,label,clean
958_1,"""hope you all able to update the Facebook Apps for Window 8 ,, as the chat room ( message ) not able to download file attachment like Words, Excel ... to maximize the utility of Microsoft Office usage, you all should included the function of downloading file attachment to allow user like me to have wide rage of office usage..""",0,hope abl updat facebook app window chat room messag abl download file attach like word excel maxim util microsoft offic usag should includ function download file attach allow user like have wide rage offic usag
958_2,"""The Windows Phone emulator should include the ability to manage VM snapshots for Windows Phone images.""",1,window phone emul should includ abil manag snapshot window phone imag
958_3,"""Developers should be able to create WP images that are tailored to be in a specific state, and manage those image snapshots.""",1,develop should abl creat imag that tailor specif state manag those imag snapshot
959_1,"""Hyper-V is a powerful VM management tool, and it includes the ability to create new images and manage snapshots within them, allowing developers to save the current state of the VM (e.g., to manage particular testing scenarios such as upgrading the app when a good amount of custom data is in it, either for one app or multiple) or to roll the state back to a prior checkpoint marked in the VM.""",0,hyper power manag tool includ abil creat imag manag snapshot within them allow develop save current state manag particular test scenario such upgrad when good amount custom data either multipl roll state back prior checkpoint mark
959_2,"""Emulator image tooling should be expanded to include the following: - Create a new developer VM image (from one of the base images) - Delete a created developer VM image - Be able to add/remove developer VM images from the Visual Studio device/emulator list - Additional tooling in the emulator to allow for snapshot management of developer VM images Under this suggestion, the developer should be unable to manage or modify the base/standard images, this suggestion is only for adding additional images.""",1,emul imag tool should expand includ follow creat develop imag from base imag delet creat develop imag abl remov develop imag from visual studio devic emul list addit tool emul allow snapshot manag develop imag under thi suggest develop should unabl manag modifi base standard imag thi suggest onli ad addit imag
959_3,"""Hyper-V is a powerful VM management tool, and it includes the ability to create new images and manage snapshots within them, allowing developers to save the current state of the VM (e.g., to manage particular testing scenarios such as upgrading the app when a good amount of custom data is in it, either for one app or multiple) or to roll the___ more""",0,hyper power manag tool includ abil creat imag manag snapshot within them allow develop save current state manag particular test scenario such upgrad when good amount custom data either multipl roll more
959_4,"""is it possible to create a traffic counter that can show, how many traffic I have by wifi or by gms (lte).""",0,possibl creat traffic counter that show mani traffic have wifi
959_5,"""best regards and a happy new year 2014 Karsten Klein""",0,best regard happi year karsten klein
960_1,"""I would like to have an option for each SkyDrive folder, to make them available offline.""",1,would like have option each skydriv folder make them avail offlin
960_2,"""Because not everywhere in the countryside or even in cities a good network connection is available.""",0,becaus everywher countrysid even citi good network connect avail
960_3,"""So those folders could be downloaded completely to the phone when a Wi-Fi is available to access them offline later.""",0,those folder could download complet phone when avail access them offlin later
960_4,"""Hi, Instead of writing elaborate SyncML services, I would like to do the same using push notification like what is happening in iOS.""",0,instead write elabor syncml servic would like same use push notif like what happen
960_5,"""We can still have DM client and the DM client can react to push messages provided the device is enrolled.""",0,still have client client react push messag provid devic enrol
