id,sentence,label,clean
0_64,"""Problem is there____s no way to easily manipulate this within a XAML app - I would hope that an SVG-renderer element would use similar hardware acceleration that the HTML5 renderers use - I would not expect to use javascript/css classes to manipulate SVG from a XAML app but bonus points if XAML styles could be plugged in - Manual conversion to XAML is an extra step in the workflow and leads to duplication of assets.""",1,problem way easili manipul within xaml app i would hope svg render element would use similar hardwar accel html render use i would expect use javascript css class manipul svg xaml app bonu point xaml style could plug manual conver xaml extra step workflow lead duplic asset
0_65,"""A designer may keep tweaking the source image and must keep generating that XAML.""",0,a design may keep tweak sourc imag must keep gener xaml
0_66,"""That xaml would then need to be copied into a resource dictionary and can____t be a separate file resource (can it?)""",0,xaml would need copi resourc dictionari separ file resourc
0_67,"""The high-level ask is to support using SVG within a XAML tree.""",0,high level ask support use svg within xaml tree
0_68,"""The SVG data may be inline or loaded from a source (local file or remote from the web) There are few current tools for converting SVG to WPF/Silverlight-based XAML but they fall short when dealing with more complex SVG data.""",0,svg data may inlin load sourc local file remot web current tool convert svg wpf silverlight base xaml fall short deal complex svg data
0_69,"""Here are a few scenarios: - Apps loading svg content from a remote web server.""",0,scenario app load svg content remot web server
0_70,"""This should work just like any other kind of image data.""",0,thi work like kind imag data
0_71,"""Remote xaml isn____t likely allowed, and even if it were, there____d be resistance to providing vector art in two formats when SVG_____ more""""",0,remot xaml like allow even resist provid vector art two format svg
0_72,"""There appears to be no way to deploy an app to a Windows 10 Emulator outside of manually doing so in Visual Studio.
""",0,appear way deploy app window emul outsid manual visual studio
0_73,"""Without that, we have no means to wrap our own tooling to launch and install built apps to the emulator.""",0,without mean wrap tool launch instal built app emul
0_74,"""The older tooling (AppDeployCmd.exe) would allow us to list the available emulators we could deploy to and deploy to them (though it's support for devices left a lot to be desired).""",0,older tool appdeploycmd exe would allow us list avail emul could deploy deploy though support devic left lot desir
0_75,"""Oddly with Windows 8.1 tooling installed and Windows 10 SDK, we can actually see the list of Windows 10 emulators listed in the AppDeployCmd output (and need to do some post-filtering to separate the 8.1 and 10 emulators).""",0,oddli window tool instal window sdk actual see list window emul list appdeploycmd output need post filter separ emul
0_76,"""So currently, we can use the 8.1 tooling to get the list of emulators, but if we try to deploy to them they'll start up but app deployment will fail.""",0,so current use tool get list emul tri deploy start app deploy fail
0_77,"""In doing some testing, it appears WinAppDeployCmd _may_ work to install an appx on a running emulator if we happen to know the 169.254.""",0,in test appear winappdeploycmd may work instal appx run emul happen know
0_78,"""x.x IP address of the emulator - but I can find no way to get that programmatically either.""",0,x x ip address emul i find way get programmat either
0_79,"""(I tried PowerShell scripts using WMI such as http://www.ravichaganti.com/blog/get-hyper-v-windows-server-2012-guest-network-configuration-using-wmi/ ) See https://social.msdn.microsoft.com/Forums/en-US/ce23adc6-53a0-44c6-8e75-7b57a33ebe84/uwp-how-to-programmatically-deploy-appx-to-win-10-mobile-emulator?forum=wpdevelop There appears to be no way to deploy an app to a Windows 10 Emulator outside of manually doing so in Visual Studio.""",0,i tri powershel script use wmi http www ravichaganti com blog get hyper v window server guest network configur use wmi see http social msdn microsoft com forum en us ce adc c e b ebe uwp programmat deploy appx win mobil emul forum wpdevelop appear way deploy app window emul outsid manual visual studio
